pension_start_age,spend_multiplier,strategy,spending_rule,initial_money,initial_annual_cost,value_type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
60,2.0000,SpendAwareDPRebalance (re60),7.0000,14221.1628,995.4814,spend75p,867.3280,865.4287,867.2828,870.6071,876.6620,883.6065,886.8928,887.5640,884.9985,880.3690,873.8277,861.7563,849.6228,833.9385,828.2467,823.2255,814.8037,810.7937,795.7446,795.6639,793.3201,791.0313,783.3159,774.2986,771.7523,758.2008,745.8049,730.4655,713.4194,691.4518,677.3078,663.0778,642.3521,606.5963,577.9074,527.9849
60,2.0000,SpendAwareDPRebalance (re40),7.0000,14221.1628,995.4814,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9960,0.9910,0.9850,0.9670,0.9555,0.9365,0.9165,0.8925,0.8745,0.8505,0.8320,0.8090,0.7890,0.7715,0.7515,0.7290,0.7090,0.6940,0.6745,0.6595,0.6460,0.6290,0.6150,0.6020,0.5825,0.5650,0.5485,0.5180
60,2.0000,SpendAwareDPRebalance (re40),7.0000,14221.1628,995.4814,spend25p,855.0270,829.7768,805.4183,783.6769,760.6618,737.3477,717.4506,692.4573,663.6037,634.9330,606.9863,578.0924,550.8744,517.2756,485.2928,458.1351,432.4635,395.8802,365.9058,335.9279,295.8698,257.9443,136.1833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,2.0000,SpendAwareDPRebalance (re40),7.0000,14221.1628,995.4814,spend50p,860.9882,847.1614,835.4662,825.3588,815.3334,803.5864,794.3446,785.4443,768.4830,751.9188,736.9098,716.0827,693.3786,667.0487,648.3264,625.5435,612.5094,598.2834,578.8811,565.6228,554.6734,545.0907,529.9635,510.9126,490.2587,472.8691,445.1890,421.8002,399.8095,377.0283,345.9743,321.2729,293.0152,249.4934,213.5994,141.9673
60,2.0000,SpendAwareDPRebalance (re40),7.0000,14221.1628,995.4814,spend75p,867.3280,865.4287,867.2828,870.6071,876.6620,883.6065,886.8928,887.5640,884.9985,880.3690,873.8277,860.8614,849.5346,833.5333,828.3458,821.3601,814.8037,807.9548,796.3157,793.3230,791.4256,790.4902,783.0026,773.8097,777.2315,764.9725,750.3987,737.4801,720.5520,698.2397,684.6810,663.0778,636.1638,595.7110,570.3881,513.2878
60,2.0000,No dynamic rebalance,8.0000,12443.5174,995.4814,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9945,0.9900,0.9760,0.9520,0.9195,0.8830,0.8420,0.8105,0.7735,0.7375,0.7080,0.6720,0.6405,0.6155,0.5850,0.5670,0.5445,0.5225,0.5065,0.4895,0.4745,0.4585,0.4445,0.4355,0.4235,0.4155,0.4060,0.3970,0.3840
60,2.0000,No dynamic rebalance,8.0000,12443.5174,995.4814,spend25p,855.0270,829.7768,805.4183,783.6769,760.6618,737.3477,717.0401,690.6783,660.8924,627.5209,592.1523,548.5495,502.8982,447.1185,385.0168,316.8470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,2.0000,No dynamic rebalance,8.0000,12443.5174,995.4814,spend50p,860.9882,847.1614,835.4662,825.3588,815.3334,803.5864,794.1038,782.1585,767.3819,747.5864,725.0807,692.4526,659.0839,619.7897,592.7582,563.5725,532.0445,505.2400,470.8293,447.4921,415.6154,366.7686,337.4323,297.0155,248.1228,165.2987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,2.0000,No dynamic rebalance,8.0000,12443.5174,995.4814,spend75p,867.3280,865.4287,867.2828,870.6071,876.6620,883.6065,886.4849,885.5485,884.3561,875.8321,863.4864,843.1469,821.9514,801.9084,781.4417,764.7058,747.5310,723.8807,704.7637,701.1426,693.4572,676.7632,672.0111,655.2781,633.6779,618.0613,598.1097,581.3360,562.4384,534.8966,518.3588,487.3579,477.2660,460.5138,437.5196,414.3123
60,2.0000,固定最適比率,8.0000,12443.5174,995.4814,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9945,0.9900,0.9760,0.9520,0.9195,0.8830,0.8420,0.8105,0.7735,0.7375,0.7080,0.6720,0.6405,0.6155,0.5850,0.5670,0.5445,0.5225,0.5065,0.4895,0.4745,0.4585,0.4445,0.4355,0.4235,0.4155,0.4060,0.3970,0.3840
60,2.0000,固定最適比率,8.0000,12443.5174,995.4814,spend25p,855.0270,829.7768,805.4183,783.6769,760.6618,737.3477,717.0401,690.6783,660.8924,627.5209,592.1523,548.5495,502.8982,447.1185,385.0168,316.8470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,2.0000,固定最適比率,8.0000,12443.5174,995.4814,spend50p,860.9882,847.1614,835.4662,825.3588,815.3334,803.5864,794.1038,782.1585,767.3819,747.5864,725.0807,692.4526,659.0839,619.7897,592.7582,563.5725,532.0445,505.2400,470.8293,447.4921,415.6154,366.7686,337.4323,297.0155,248.1228,165.2987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,2.0000,固定最適比率,8.0000,12443.5174,995.4814,spend75p,867.3280,865.4287,867.2828,870.6071,876.6620,883.6065,886.4849,885.5485,884.3561,875.8321,863.4864,843.1469,821.9514,801.9084,781.4417,764.7058,747.5310,723.8807,704.7637,701.1426,693.4572,676.7632,672.0111,655.2781,633.6779,618.0613,598.1097,581.3360,562.4384,534.8966,518.3588,487.3579,477.2660,460.5138,437.5196,414.3123
60,2.0000,DynamicV1Rebalance,8.0000,12443.5174,995.4814,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9945,0.9900,0.9760,0.9520,0.9195,0.8830,0.8420,0.8105,0.7740,0.7380,0.7080,0.6735,0.6425,0.6190,0.5895,0.5735,0.5520,0.5320,0.5180,0.5055,0.4920,0.4790,0.4690,0.4625,0.4560,0.4505,0.4450,0.4350,0.4290
60,2.0000,DynamicV1Rebalance,8.0000,12443.5174,995.4814,spend25p,855.0270,829.7768,805.4183,783.6769,760.6618,737.3477,717.0401,690.6783,660.8924,627.5209,592.1523,548.5495,502.8982,447.1185,385.0168,317.9104,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,2.0000,DynamicV1Rebalance,8.0000,12443.5174,995.4814,spend50p,860.9882,847.1614,835.4662,825.3588,815.3334,803.5864,794.1038,782.1585,767.3819,747.5864,725.0807,692.4526,659.0839,619.7897,592.7582,563.9233,533.5586,505.2400,472.3409,449.8171,419.9237,376.6384,348.7814,309.7155,267.1825,226.9217,157.3564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,2.0000,DynamicV1Rebalance,8.0000,12443.5174,995.4814,spend75p,867.3280,865.4287,867.2828,870.6071,876.6620,883.6065,886.4849,885.5485,884.3561,875.8321,863.4864,843.1469,821.9514,801.9084,781.4417,765.1337,747.9063,723.8807,705.5105,703.4033,693.8195,679.1339,676.6048,662.1201,648.4502,633.5317,614.9683,600.7567,589.1262,571.2079,554.1288,540.5082,528.7310,508.0457,482.1328,466.2445
60,2.0000,SpendAwareDPRebalance (re60),8.0000,12443.5174,995.4814,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9945,0.9900,0.9765,0.9535,0.9220,0.8905,0.8540,0.8245,0.7895,0.7590,0.7335,0.7065,0.6785,0.6565,0.6335,0.6145,0.5935,0.5730,0.5580,0.5410,0.5290,0.5125,0.4990,0.4860,0.4755,0.4640,0.4520,0.4415,0.4215
60,2.0000,SpendAwareDPRebalance (re60),8.0000,12443.5174,995.4814,spend25p,855.0270,829.7768,805.4183,783.6769,760.6618,737.3477,717.0401,690.6783,660.8924,627.7554,592.6340,550.6954,509.5766,463.2852,403.4643,344.2935,250.7222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,2.0000,SpendAwareDPRebalance (re60),8.0000,12443.5174,995.4814,spend50p,860.9882,847.1614,835.4662,825.3588,815.3334,803.5864,794.1038,782.1585,767.3819,747.6782,725.3126,694.4836,664.4006,626.0149,601.1642,570.1952,545.6854,524.9893,499.3106,476.1204,455.0659,428.1656,406.1524,373.9736,345.3041,315.2384,277.1690,244.2753,181.7640,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,2.0000,SpendAwareDPRebalance (re60),8.0000,12443.5174,995.4814,spend75p,867.3280,865.4287,867.2828,870.6071,876.6620,883.6065,886.4849,885.5485,884.3561,876.0840,863.7972,843.8354,825.2954,807.5950,791.5832,775.8267,761.1877,737.3934,726.8192,723.0654,713.9749,705.0266,694.7080,681.2558,667.9645,655.8719,639.3130,628.1303,603.7625,582.1259,559.9789,535.4387,513.2601,485.5691,464.1207,429.7441
60,2.0000,SpendAwareDPRebalance (re40),8.0000,12443.5174,995.4814,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9945,0.9900,0.9765,0.9550,0.9190,0.8885,0.8535,0.8215,0.7850,0.7540,0.7275,0.7015,0.6740,0.6510,0.6315,0.6120,0.5955,0.5745,0.5590,0.5405,0.5305,0.5145,0.5010,0.4900,0.4765,0.4640,0.4510,0.4395,0.4145
60,2.0000,SpendAwareDPRebalance (re40),8.0000,12443.5174,995.4814,spend25p,855.0270,829.7768,805.4183,783.6769,760.6618,737.3477,717.0401,690.6783,660.8924,627.7554,593.3181,548.5495,506.6248,462.4284,399.3397,336.1487,223.6928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,2.0000,SpendAwareDPRebalance (re40),8.0000,12443.5174,995.4814,spend50p,860.9882,847.1614,835.4662,825.3588,815.3334,803.5864,794.1038,782.1585,767.3819,747.6782,725.3957,692.4526,661.9242,625.8575,599.4808,568.6628,543.5067,521.1535,496.8085,470.8300,451.2157,426.9102,404.1208,375.6833,347.2047,316.5825,276.1571,247.0270,191.9213,74.5112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
60,2.0000,SpendAwareDPRebalance (re40),8.0000,12443.5174,995.4814,spend75p,867.3280,865.4287,867.2828,870.6071,876.6620,883.6065,886.4849,885.5485,884.3561,876.0840,863.4864,843.5252,824.5813,807.5950,784.9564,772.7009,757.4111,736.1670,725.5333,722.8054,710.8540,705.0266,694.7080,685.5397,670.5870,656.6711,639.9833,631.5079,607.2139,583.8485,563.5945,534.2376,507.4715,481.3051,460.1421,420.4514
60,3.0000,No dynamic rebalance,2.5000,59728.8837,1493.2221,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9990,0.9980,0.9955,0.9940,0.9930,0.9920,0.9890,0.9880,0.9855,0.9840,0.9770,0.9740,0.9680,0.9630,0.9595,0.9550,0.9480,0.9430,0.9385,0.9335
60,3.0000,No dynamic rebalance,2.5000,59728.8837,1493.2221,spend25p,1353.3879,1315.8539,1280.0152,1247.6946,1213.4456,1179.5730,1150.0701,1114.5550,1074.1632,1035.3661,998.3362,964.6025,937.2057,910.0681,888.8725,869.2677,854.3393,843.5078,836.1202,833.6509,828.8288,828.5403,828.6840,827.4342,825.5005,821.9399,800.0976,787.3267,779.7331,765.5562,747.7715,739.2745,717.2064,701.4526,680.1734,667.3199
60,3.0000,No dynamic rebalance,2.5000,59728.8837,1493.2221,spend50p,1362.6693,1343.2044,1326.9214,1313.5953,1299.5910,1283.2996,1271.6537,1260.1074,1239.3179,1220.9817,1200.7134,1182.3893,1165.5213,1150.7080,1133.8139,1120.6525,1118.2189,1118.1146,1119.8907,1127.5199,1138.3434,1145.1248,1154.2817,1162.5568,1167.9918,1180.7438,1185.9206,1200.5506,1187.3541,1176.9550,1181.1085,1176.3199,1165.1255,1155.8394,1142.0856,1133.0957
60,3.0000,No dynamic rebalance,2.5000,59728.8837,1493.2221,spend75p,1372.5877,1371.8343,1376.5847,1384.6220,1396.5244,1409.9886,1418.1623,1423.3443,1424.1263,1421.5251,1419.8927,1414.9479,1410.3028,1414.2884,1427.2438,1435.7948,1453.4336,1472.4501,1502.6884,1533.1595,1562.8342,1592.8563,1628.5606,1660.4116,1682.4471,1705.3864,1728.3391,1755.1688,1763.1379,1780.9958,1803.4146,1812.0050,1806.3436,1818.0826,1808.1281,1791.2612
60,3.0000,固定最適比率,2.5000,59728.8837,1493.2221,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9985,0.9980,0.9960,0.9950
60,3.0000,固定最適比率,2.5000,59728.8837,1493.2221,spend25p,1353.3879,1315.8539,1280.0152,1247.6946,1213.4456,1179.5730,1150.0701,1114.5550,1074.1632,1035.3661,998.3362,964.6025,937.2057,910.0681,888.8725,869.5754,855.6827,846.7129,840.9491,843.7177,838.1991,841.0941,847.0769,846.2480,841.0235,842.9729,841.1989,835.4965,828.1333,819.3247,811.3591,807.5189,799.0757,790.7666,776.1220,763.0622
60,3.0000,固定最適比率,2.5000,59728.8837,1493.2221,spend50p,1362.6693,1343.2044,1326.9214,1313.5953,1299.5910,1283.2996,1271.6537,1260.1074,1239.3179,1220.9817,1200.7134,1182.3893,1165.5213,1150.7080,1133.8139,1121.7263,1119.0423,1119.6006,1125.6119,1133.1756,1145.0961,1155.6464,1167.5785,1176.5874,1188.0297,1206.1212,1220.7302,1232.7711,1239.1210,1245.9392,1241.5991,1245.8838,1248.6773,1254.7509,1256.0291,1257.0710
60,3.0000,固定最適比率,2.5000,59728.8837,1493.2221,spend75p,1372.5877,1371.8343,1376.5847,1384.6220,1396.5244,1409.9886,1418.1623,1423.3443,1424.1263,1421.5251,1419.8927,1414.9479,1410.3028,1414.2884,1427.2438,1436.7177,1456.5838,1473.9530,1505.7447,1543.1366,1568.7511,1606.9150,1647.7304,1688.0855,1714.9927,1740.2005,1769.9878,1806.3299,1832.5761,1862.7512,1882.8296,1886.4149,1905.0390,1920.6001,1919.0675,1937.7238
60,3.0000,DynamicV1Rebalance,2.5000,59728.8837,1493.2221,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9995,0.9995,0.9995,0.9990,0.9990,0.9990,0.9990,0.9980,0.9960,0.9955,0.9935,0.9925,0.9920,0.9900
60,3.0000,DynamicV1Rebalance,2.5000,59728.8837,1493.2221,spend25p,1353.3879,1315.8539,1280.0152,1247.6946,1213.4456,1179.5730,1150.0701,1114.5550,1074.1632,1035.3661,998.3362,964.6025,937.2057,910.0681,888.8725,869.5754,855.6827,846.7129,840.9491,843.7177,838.1991,840.1137,846.7964,845.1872,839.8870,842.4317,838.6099,833.8527,826.8988,818.5209,807.6241,802.4603,790.4994,784.5955,769.9758,757.9635
60,3.0000,DynamicV1Rebalance,2.5000,59728.8837,1493.2221,spend50p,1362.6693,1343.2044,1326.9214,1313.5953,1299.5910,1283.2996,1271.6537,1260.1074,1239.3179,1220.9817,1200.7134,1182.3893,1165.5213,1150.7080,1133.8139,1121.7263,1119.0423,1119.6006,1125.6119,1133.1756,1145.0961,1155.3643,1166.1858,1174.8160,1187.8135,1204.9511,1216.7550,1231.9135,1236.6310,1244.3029,1228.8031,1237.6883,1237.2711,1244.9155,1248.4261,1246.8485
60,3.0000,DynamicV1Rebalance,2.5000,59728.8837,1493.2221,spend75p,1372.5877,1371.8343,1376.5847,1384.6220,1396.5244,1409.9886,1418.1623,1423.3443,1424.1263,1421.5251,1419.8927,1414.9479,1410.3028,1414.2884,1427.2438,1436.7177,1456.5838,1473.9530,1505.7447,1543.1366,1568.7511,1604.6607,1645.9244,1685.4494,1713.1183,1737.0076,1768.0665,1803.8780,1831.5676,1859.6734,1866.9604,1875.8314,1889.4711,1898.8628,1908.7661,1922.7289
60,3.0000,SpendAwareDPRebalance (re60),2.5000,59728.8837,1493.2221,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9995,0.9995,0.9995,0.9995,0.9995,0.9985,0.9985,0.9970,0.9950,0.9930,0.9920,0.9900,0.9900,0.9860
60,3.0000,SpendAwareDPRebalance (re60),2.5000,59728.8837,1493.2221,spend25p,1353.3879,1315.8539,1280.0152,1247.6946,1213.4456,1179.5730,1150.0701,1114.5550,1074.1632,1035.3661,998.3362,964.6025,937.2057,910.0681,888.8725,869.5754,855.6827,846.7129,840.9491,843.7177,838.1991,840.1137,846.7964,845.1872,839.8870,842.6943,840.5582,832.1922,825.3878,818.3041,805.8475,801.5429,789.2668,781.7185,767.9529,746.9627
60,3.0000,SpendAwareDPRebalance (re60),2.5000,59728.8837,1493.2221,spend50p,1362.6693,1343.2044,1326.9214,1313.5953,1299.5910,1283.2996,1271.6537,1260.1074,1239.3179,1220.9817,1200.7134,1182.3893,1165.5213,1150.7080,1133.8139,1121.7263,1119.0423,1119.6006,1125.6119,1133.1756,1145.0961,1155.3643,1166.1858,1174.8160,1187.8135,1205.5006,1217.9719,1230.9594,1236.1593,1243.6608,1228.2351,1232.8214,1235.1233,1237.4193,1244.2160,1234.6202
60,3.0000,SpendAwareDPRebalance (re60),2.5000,59728.8837,1493.2221,spend75p,1372.5877,1371.8343,1376.5847,1384.6220,1396.5244,1409.9886,1418.1623,1423.3443,1424.1263,1421.5251,1419.8927,1414.9479,1410.3028,1414.2884,1427.2438,1436.7177,1456.5838,1473.9530,1505.7447,1543.1366,1568.7511,1604.6607,1645.9244,1685.4494,1713.1183,1738.6504,1768.4045,1803.4803,1826.7539,1857.9849,1861.7198,1867.3359,1883.8442,1888.4380,1901.1296,1900.4452
60,3.0000,SpendAwareDPRebalance (re40),2.5000,59728.8837,1493.2221,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9995,0.9995,0.9995,0.9995,0.9985,0.9985,0.9970,0.9945,0.9930,0.9925,0.9915,0.9910,0.9870
60,3.0000,SpendAwareDPRebalance (re40),2.5000,59728.8837,1493.2221,spend25p,1353.3879,1315.8539,1280.0152,1247.6946,1213.4456,1179.5730,1150.0701,1114.5550,1074.1632,1035.3661,998.3362,964.6025,937.2057,910.0681,888.8725,869.5754,855.6827,846.7129,840.9491,843.7177,838.1991,841.0941,846.7964,845.1872,839.8870,842.6943,840.5582,832.1922,825.3878,818.3041,805.4947,801.5429,789.9623,782.5107,768.8507,747.5938
60,3.0000,SpendAwareDPRebalance (re40),2.5000,59728.8837,1493.2221,spend50p,1362.6693,1343.2044,1326.9214,1313.5953,1299.5910,1283.2996,1271.6537,1260.1074,1239.3179,1220.9817,1200.7134,1182.3893,1165.5213,1150.7080,1133.8139,1121.7263,1119.0423,1119.6006,1125.6119,1133.1756,1145.0961,1155.6464,1166.1858,1174.8160,1187.8135,1205.5006,1217.9719,1230.9594,1236.1593,1243.6608,1227.1788,1232.8214,1235.6999,1243.9915,1246.1856,1237.6634
60,3.0000,SpendAwareDPRebalance (re40),2.5000,59728.8837,1493.2221,spend75p,1372.5877,1371.8343,1376.5847,1384.6220,1396.5244,1409.9886,1418.1623,1423.3443,1424.1263,1421.5251,1419.8927,1414.9479,1410.3028,1414.2884,1427.2438,1436.7177,1456.5838,1473.9530,1505.7447,1543.1366,1568.7511,1606.9150,1645.9244,1685.4494,1713.1183,1738.6504,1768.4045,1803.4803,1826.7539,1857.9849,1858.5770,1867.3359,1885.0532,1892.3491,1902.5923,1902.7786
60,3.0000,No dynamic rebalance,3.0000,49774.0698,1493.2221,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9995,0.9990,0.9965,0.9950,0.9935,0.9920,0.9905,0.9870,0.9840,0.9775,0.9710,0.9655,0.9595,0.9530,0.9475,0.9385,0.9350,0.9260,0.9185,0.9095,0.9055,0.9005,0.8970
60,3.0000,No dynamic rebalance,3.0000,49774.0698,1493.2221,spend25p,1353.3879,1315.8539,1280.0152,1247.6946,1213.4456,1179.5730,1150.0701,1114.5550,1074.1632,1035.3661,998.3362,964.6025,937.1079,909.6077,888.2836,866.1470,849.2684,838.3651,831.8349,829.9242,824.7603,820.4327,812.0347,795.7548,784.2238,775.1715,765.3268,748.4983,728.0185,717.5754,696.1820,674.2967,651.9441,629.0736,608.7990,591.9682
60,3.0000,No dynamic rebalance,3.0000,49774.0698,1493.2221,spend50p,1362.6693,1343.2044,1326.9214,1313.5953,1299.5910,1283.2996,1271.6537,1260.1074,1239.3179,1220.9817,1200.7134,1182.3893,1165.3118,1150.4482,1133.2854,1117.4069,1115.6292,1112.3258,1116.8223,1124.4972,1135.5511,1136.6884,1141.4367,1140.8434,1145.1469,1147.2339,1151.5010,1160.8218,1146.7086,1135.4777,1123.4128,1110.0176,1093.9680,1075.4969,1064.2987,1060.8222
60,3.0000,No dynamic rebalance,3.0000,49774.0698,1493.2221,spend75p,1372.5877,1371.8343,1376.5847,1384.6220,1396.5244,1409.9886,1418.1623,1423.3443,1424.1263,1421.5251,1419.8927,1414.9479,1409.9483,1413.8587,1425.0090,1433.7518,1450.8098,1468.6246,1499.8835,1532.3896,1556.3549,1585.2825,1617.2206,1633.0068,1649.4313,1670.3779,1696.6645,1701.1539,1703.1921,1709.8609,1702.3235,1713.0818,1719.7582,1709.2694,1718.8866,1712.4979
60,3.0000,固定最適比率,3.0000,49774.0698,1493.2221,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9980,0.9960,0.9945,0.9930,0.9900,0.9890,0.9865,0.9825
60,3.0000,固定最適比率,3.0000,49774.0698,1493.2221,spend25p,1353.3879,1315.8539,1280.0152,1247.6946,1213.4456,1179.5730,1150.0701,1114.5550,1074.1632,1035.3661,998.3362,964.6025,937.2057,910.0681,888.8725,869.5754,855.6827,846.7129,840.9491,843.7177,838.1991,841.0941,847.0769,846.2480,841.0235,842.9729,841.1989,833.8527,824.9766,817.9168,805.4947,801.5429,786.7168,780.1543,763.2783,743.8226
60,3.0000,固定最適比率,3.0000,49774.0698,1493.2221,spend50p,1362.6693,1343.2044,1326.9214,1313.5953,1299.5910,1283.2996,1271.6537,1260.1074,1239.3179,1220.9817,1200.7134,1182.3893,1165.5213,1150.7080,1133.8139,1121.7263,1119.0423,1119.6006,1125.6119,1133.1756,1145.0961,1155.6464,1167.5785,1176.5874,1188.0297,1206.1212,1220.7302,1231.9135,1235.3508,1238.7995,1227.1788,1232.8214,1231.3956,1233.9551,1235.1435,1225.7278
60,3.0000,固定最適比率,3.0000,49774.0698,1493.2221,spend75p,1372.5877,1371.8343,1376.5847,1384.6220,1396.5244,1409.9886,1418.1623,1423.3443,1424.1263,1421.5251,1419.8927,1414.9479,1410.3028,1414.2884,1427.2438,1436.7177,1456.5838,1473.9530,1505.7447,1543.1366,1568.7511,1606.9150,1647.7304,1688.0855,1714.9927,1740.2005,1769.9878,1803.8780,1825.8571,1855.9233,1858.5770,1867.3359,1877.3503,1884.9297,1896.8493,1884.0438
60,3.0000,DynamicV1Rebalance,3.0000,49774.0698,1493.2221,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9990,0.9985,0.9985,0.9985,0.9985,0.9980,0.9970,0.9955,0.9940,0.9930,0.9925,0.9910,0.9910,0.9895,0.9865,0.9850,0.9830,0.9800,0.9760,0.9725
60,3.0000,DynamicV1Rebalance,3.0000,49774.0698,1493.2221,spend25p,1353.3879,1315.8539,1280.0152,1247.6946,1213.4456,1179.5730,1150.0701,1114.5550,1074.1632,1035.3661,998.3362,964.6025,937.2057,910.0681,888.8725,869.5754,854.3393,843.8365,838.8021,841.8021,837.1100,836.4458,843.7089,838.2483,835.8249,834.1156,826.6543,819.4906,815.0902,806.6767,795.6281,790.4306,776.9270,763.4429,749.6117,731.7563
60,3.0000,DynamicV1Rebalance,3.0000,49774.0698,1493.2221,spend50p,1362.6693,1343.2044,1326.9214,1313.5953,1299.5910,1283.2996,1271.6537,1260.1074,1239.3179,1220.9817,1200.7134,1182.3893,1165.5213,1150.7080,1133.8139,1121.7263,1118.2189,1118.3081,1124.6946,1131.2652,1143.3315,1153.9830,1161.9198,1169.4931,1177.5899,1196.6082,1206.7795,1222.0261,1216.3823,1220.9555,1217.0910,1217.3720,1216.5371,1220.0153,1217.3771,1194.4083
60,3.0000,DynamicV1Rebalance,3.0000,49774.0698,1493.2221,spend75p,1372.5877,1371.8343,1376.5847,1384.6220,1396.5244,1409.9886,1418.1623,1423.3443,1424.1263,1421.5251,1419.8927,1414.9479,1410.3028,1414.2884,1427.2438,1436.7177,1456.5531,1472.4501,1504.2529,1539.2255,1565.7263,1596.8918,1636.4291,1669.7470,1692.4100,1721.0682,1751.5502,1785.2798,1808.2272,1826.2553,1837.0760,1851.2838,1857.0947,1859.3858,1860.9780,1853.1943
60,3.0000,SpendAwareDPRebalance (re60),3.0000,49774.0698,1493.2221,survival,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.9995,0.9995,0.9995,0.9995,0.9985,0.9975,0.9970,0.9945,0.9920,0.9905,0.9880,0.9865,0.9840,0.9825,0.9775,0.9715,0.9650
60,3.0000,SpendAwareDPRebalance (re60),3.0000,49774.0698,1493.2221,spend25p,1353.3879,1315.8539,1280.0152,1247.6946,1213.4456,1179.5730,1150.0701,1114.5550,1074.1632,1035.3661,998.3362,964.6025,937.2057,910.0681,888.8725,869.5754,855.6827,846.7129,840.9491,843.1724,837.5078,840.1137,846.7964,843.0632,838.3702,841.3936,828.7009,820.3290,813.7953,802.7987,795.6281,789.4377,776.8892,755.6724,741.7171,722.0139
